index	UMLS_CUI	type	
5027	C0688060	drug
5028	C1178718	drug
5029	C1968466	drug
5030	C0286651	drug
5031	C0694373	drug
5032	C0949307	drug
5033	C0975740	drug
5034	C0979531	drug
5035	C2684757	drug
5036	C0909381	drug
5037	C1725651	drug
5038	C0981808	drug
5039	C0210657	drug
5040	C1135662	drug
5041	C4017873	drug
5042	C1948868	drug
5043	C3692484	drug
5044	C2726342	drug
5045	C2986924	drug
5046	C2684464	drug
5047	C3642684	drug
5048	C4048431	drug
5049	C2718501	drug
5050	C4282081	drug
5051	C0979451	drug
5052	C3665522	drug
5053	C0978016	drug
5054	C0976992	drug
5055	C0036078	drug
5056	C0055003	drug
5057	C0689405	drug
5058	C3474491	drug
5059	C0981207	drug
5060	C0060240	drug
5061	C0974292	drug
5062	C3871624	drug
5063	C0693762	drug
5064	C0025853	drug
5065	C0071108	drug
5066	C4522650	drug
5067	C1882138	drug
5068	C1572050	drug
5069	C1319770	drug
5070	C0688875	drug
5071	C3257743	drug
5072	C0980406	drug
5073	C0770578	drug
5074	C0031379	drug
5075	C1609165	drug
5076	C0689366	drug
5077	C0982074	drug
5078	C0688686	drug
5079	C0976762	drug
5080	C0936207	drug
5081	C1329183	drug
5082	C4255057	drug
5083	C4224879	drug
5084	C0978753	drug
5085	C1871526	drug
5086	C0978989	drug
5087	C0772501	drug
5088	C0689455	drug
5089	C0700463	drug
5090	C2741066	drug
5091	C1623075	drug
5092	C1163827	drug
5093	C0689575	drug
5094	C0784551	drug
5095	C0093437	drug
5096	C0691424	drug
5097	C4084009	drug
5098	C1137921	drug
5099	C0703753	drug
5100	C1178367	drug
5101	C0125997	drug
5102	C3817130	drug
5103	C0981763	drug
5104	C1637358	drug
5105	C4048599	drug
5106	C0979695	drug
5107	C0690489	drug
5108	C1375321	drug
5109	C4020255	drug
5110	C0978624	drug
5111	C4294576	drug
5112	C3152397	drug
5113	C0974226	drug
5114	C2343914	drug
5115	C0980579	drug
5116	C0979693	drug
5117	C0010547	drug
5118	C0976091	drug
5119	C4048919	drug
5120	C0705970	drug
5121	C0690652	drug
5122	C4317193	drug
5123	C2719576	drug
5124	C0024778	drug
5125	C0994762	drug
5126	C0703658	drug
5127	C0981414	drug
5128	C4048204	drug
5129	C0979913	drug
5130	C3499630	drug
5131	C0724441	drug
5132	C4519547	drug
5133	C0937589	drug
5134	C0138037	drug
5135	C0692542	drug
5136	C0020264	drug
5137	C3864339	drug
5138	C1351552	drug
5139	C0977778	drug
5140	C0137984	drug
5141	C3892515	drug
5142	C0361606	drug
5143	C0689278	drug
5144	C2919205	drug
5145	C0777439	drug
5146	C2727091	drug
5147	C0026289	drug
5148	C0907349	drug
5149	C0782056	drug
5150	C4083411	drug
5151	C0692181	drug
5152	C0057605	drug
5153	C0353148	drug
5154	C0975684	drug
5155	C0980496	drug
5156	C2240795	drug
5157	C0981040	drug
5158	C0689679	drug
5159	C1874878	drug
5160	C3273401	drug
5161	C0978719	drug
5162	C0715695	drug
5163	C1319662	drug
5164	C0982712	drug
5165	C4282769	drug
5166	C1122087	drug
5167	C0975194	drug
5168	C0980490	drug
5169	C0692430	drug
5170	C4271576	drug
5171	C0137996	drug
5172	C0980800	drug
5173	C0688492	drug
5174	C0981140	drug
5175	C3535037	drug
5176	C0793407	drug
5177	C2726312	drug
5178	C0980228	drug
5179	C0981698	drug
5180	C0781612	drug
5181	C0981643	drug
5182	C0981678	drug
5183	C4056441	drug
5184	C0991795	drug
5185	C0357936	drug
5186	C1165065	drug
5187	C0976416	drug
5188	C4282269	drug
5189	C0907850	drug
5190	C1880288	drug
5191	C0694021	drug
5192	C1964498	drug
5193	C4026867	drug
5194	C0775663	drug
5195	C0775260	drug
5196	C0253563	drug
5197	C0980418	drug
5198	C0977450	drug
5199	C0030092	drug
5200	C0700553	drug
5201	C3710214	drug
5202	C1321030	drug
5203	C0975709	drug
5204	C0975425	drug
5205	C0872910	drug
5206	C0976950	drug
5207	C0025368	drug
5208	C3887730	drug
5209	C0770456	drug
5210	C0220892	drug
5211	C1739826	drug
5212	C0066682	drug
5213	C0358076	drug
5214	C3857252	drug
5215	C0025842	drug
5216	C4238544	drug
5217	C4048943	drug
5218	C0979230	drug
5219	C0689986	drug
5220	C0055337	drug
5221	C0975692	drug
5222	C0981052	drug
5223	C3692754	drug
5224	C0981884	drug
5225	C0978032	drug
5226	C1174995	drug
5227	C1627775	drug
5228	C0705987	drug
5229	C0691730	drug
5230	C0688102	drug
5231	C4238532	drug
5232	C0980695	drug
5233	C0980096	drug
5234	C2344825	drug
5235	C0773377	drug
5236	C3888100	drug
5237	C1363068	drug
5238	C0980157	drug
5239	C0975878	drug
5240	C2242151	drug
5241	C0546865	drug
5242	C1694802	drug
5243	C0978637	drug
5244	C0976086	drug
5245	C0689746	drug
5246	C1358617	drug
5247	C1276929	drug
5248	C0775754	drug
5249	C0279172	drug
5250	C0993229	drug
5251	C0009074	drug
5252	C0033126	drug
5253	C1329327	drug
5254	C0980725	drug
5255	C1620287	drug
5256	C1612975	drug
5257	C0975802	drug
5258	C0085259	drug
5259	C0142915	drug
5260	C0031470	drug
5261	C0246269	drug
5262	C0051113	drug
5263	C0772463	drug
5264	C1615639	drug
5265	C0981527	drug
5266	C0689459	drug
5267	C4281936	drug
5268	C1177197	drug
5269	C1724061	drug
5270	C0774140	drug
5271	C1169026	drug
5272	C2722302	drug
5273	C0973954	drug
5274	C0977837	drug
5275	C0688855	drug
5276	C1329853	drug
5277	C0939648	drug
5278	C0979897	drug
5279	C0980270	drug
5280	C2684034	drug
5281	C0775034	drug
5282	C1572487	drug
5283	C1329803	drug
5284	C0994392	drug
5285	C0980567	drug
5286	C0062106	drug
5287	C0971579	drug
5288	C0980196	drug
5289	C0205881	drug
5290	C0938061	drug
5291	C4520864	drug
5292	C0981621	drug
5293	C0060282	drug
5294	C0991750	drug
5295	C0688477	drug
5296	C0978602	drug
5297	C4074394	drug
5298	C0770137	drug
5299	C0361778	drug
5300	C0981919	drug
5301	C0978857	drug
5302	C0690600	drug
5303	C0877880	drug
5304	C0249458	drug
5305	C2366155	drug
5306	C0004905	drug
5307	C0981287	drug
5308	C0977739	drug
5309	C1573232	drug
5310	C0689389	drug
5311	C0979439	drug
5312	C1995628	drug
5313	C0977191	drug
5314	C0062103	drug
5315	C0691595	drug
5316	C0980074	drug
5317	C4082789	drug
5318	C0690802	drug
5319	C0114771	drug
5320	C0690437	drug
5321	C0006711	drug
5322	C0978317	drug
5323	C0980948	drug
5324	C0059699	drug
5325	C1711883	drug
5326	C0690427	drug
5327	C0795389	drug
5328	C0982649	drug
5329	C0788741	drug
5330	C0776403	drug
5331	C0979999	drug
5332	C3186998	drug
5333	C0982369	drug
5334	C0883242	drug
5335	C0777470	drug
5336	C0977724	drug
5337	C1622562	drug
5338	C0947608	drug
5339	C1572035	drug
5340	C0981744	drug
5341	C0770226	drug
5342	C1145760	drug
5343	C0688225	drug
5344	C0063076	drug
5345	C0304925	drug
5346	C0050940	drug
5347	C0938699	drug
5348	C0975442	drug
5349	C0781339	drug
5350	C2948972	drug
5351	C2709724	drug
5352	C4317579	drug
5353	C0980343	drug
5354	C0978993	drug
5355	C0353473	drug
5356	C0011786	drug
5357	C0976528	drug
5358	C2719710	drug
5359	C1298492	drug
5360	C0994469	drug
5361	C0068475	drug
5362	C2718428	drug
5363	C0981179	drug
5364	C0975935	drug
5365	C0247194	drug
5366	C0015837	drug
5367	C0005640	drug
5368	C3265347	drug
5369	C3530543	drug
5370	C0688390	drug
5371	C0687788	drug
5372	C0690395	drug
5373	C0700523	drug
5374	C0037479	drug
5375	C1572205	drug
5376	C3528757	drug
5377	C1813530	drug
5378	C0982900	drug
5379	C0014922	drug
5380	C4477476	drug
5381	C0692468	drug
5382	C4530589	drug
5383	C0703712	drug
5384	C0002333	drug
5385	C0301504	drug
5386	C1134659	drug
5387	C1961908	drug
5388	C3473370	drug
5389	C0304532	drug
5390	C0691422	drug
5391	C3152802	drug
5392	C0134394	drug
5393	C1509502	drug
5394	C0993189	drug
5395	C0793651	drug
5396	C0002575	drug
5397	C0012582	drug
5398	C4281900	drug
5399	C0938354	drug
5400	C1164703	drug
5401	C1961963	drug
5402	C0979532	drug
5403	C1964501	drug
5404	C0974918	drug
5405	C3160380	drug
5406	C0887128	drug
5407	C0981771	drug
5408	C0022245	drug
5409	C0977287	drug
5410	C4080052	drug
5411	C0004886	drug
5412	C1615103	drug
5413	C2683559	drug
5414	C0782890	drug
5415	C2683912	drug
5416	C3537043	drug
5417	C0975233	drug
5418	C0978618	drug
5419	C0703392	drug
5420	C0976588	drug
5421	C0759933	drug
5422	C2723052	drug
5423	C0939804	drug
5424	C1693644	drug
5425	C1572071	drug
5426	C0982520	drug
5427	C0976880	drug
5428	C1095803	drug
5429	C0975455	drug
5430	C1275988	drug
5431	C4306301	drug
5432	C0041009	drug
5433	C0305057	drug
5434	C0609436	drug
5435	C1874243	drug
5436	C0975480	drug
5437	C1579393	drug
5438	C3264745	drug
5439	C0974237	drug
5440	C1874875	drug
5441	C0698118	drug
5442	C0690660	drug
5443	C4056963	drug
5444	C0718495	drug
5445	C0689545	drug
5446	C0780194	drug
5447	C1164890	drug
5448	C0976445	drug
5449	C0981044	drug
5450	C1657021	drug
5451	C0976662	drug
5452	C4048660	drug
5453	C0030899	drug
5454	C0982340	drug
5455	C1509298	drug
5456	C0770500	drug
5457	C1576463	drug
5458	C0690620	drug
5459	C3530440	drug
5460	C3267378	drug
5461	C0979781	drug
5462	C0980127	drug
5463	C2946973	drug
5464	C1872203	drug
5465	C4256542	drug
5466	C1576468	drug
5467	C1814386	drug
5468	C0038143	drug
5469	C0980857	drug
5470	C0692785	drug
5471	C0521900	drug
5472	C0979340	drug
5473	C0976389	drug
5474	C1168808	drug
5475	C0975520	drug
5476	C1509755	drug
5477	C4522937	drug
5478	C1762245	drug
5479	C0689706	drug
5480	C0793989	drug
5481	C0031412	drug
5482	C0783751	drug
5483	C1329137	drug
5484	C0980420	drug
5485	C1572621	drug
5486	C0031937	drug
5487	C0978600	drug
5488	C0978244	drug
5489	C0010523	drug
5490	C0700546	drug
5491	C0980775	drug
5492	C0980906	drug
5493	C0981645	drug
5494	C0008947	drug
5495	C1876858	drug
5496	C1696556	drug
5497	C0781671	drug
5498	C1572204	drug
5499	C0977147	drug
5500	C0537894	drug
5501	C3692472	drug
5502	C0982851	drug
5503	C4073593	drug
5504	C1176308	drug
5505	C0977657	drug
5506	C3199971	drug
5507	C3871505	drug
5508	C0595602	drug
5509	C0039629	drug
5510	C4257014	drug
5511	C1968010	drug
5512	C0693647	drug
5513	C0979040	drug
5514	C2701165	drug
5515	C0976903	drug
5516	C0982849	drug
5517	C0282210	drug
5518	C3883332	drug
5519	C4046872	drug
5520	C0980577	drug
5521	C3163570	drug
5522	C3817237	drug
5523	C0008838	drug
5524	C0979804	drug
5525	C1813196	drug
5526	C0876566	drug
5527	C0779912	drug
5528	C0976604	drug
5529	C3282660	drug
5530	C3245010	drug
5531	C0031008	drug
5532	C0980068	drug
5533	C0055568	drug
5534	C0021246	drug
5535	C0977852	drug
5536	C0781576	drug
5537	C0071002	drug
5538	C0982217	drug
5539	C0040845	drug
5540	C3204688	drug
5541	C0688248	drug
5542	C0979701	drug
5543	C0977753	drug
5544	C0981108	drug
5545	C2266976	drug
5546	C1697122	drug
5547	C0980075	drug
5548	C3536351	drug
5549	C0039543	drug
5550	C0724570	drug
5551	C1813551	drug
5552	C3528219	drug
5553	C0030858	drug
5554	C0074414	drug
5555	C1168821	drug
5556	C2721781	drug
5557	C1712048	drug
5558	C2940736	drug
5559	C0690477	drug
5560	C0709792	drug
5561	C4520937	drug
5562	C0975077	drug
5563	C0872758	drug
5564	C0688825	drug
5565	C1814982	drug
5566	C1614544	drug
5567	C0256103	drug
5568	C2747114	drug
5569	C0038710	drug
5570	C4048724	drug
5571	C0053789	drug
5572	C0978363	drug
5573	C0693579	drug
5574	C0981460	drug
5575	C1813531	drug
5576	C0700476	drug
5577	C0979109	drug
5578	C0973924	drug
5579	C0085237	drug
5580	C0981206	drug
5581	C0979998	drug
5582	C0975240	drug
5583	C0052762	drug
5584	C2343845	drug
5585	C0980150	drug
5586	C0977632	drug
5587	C0703285	drug
5588	C0980888	drug
5589	C0977219	drug
5590	C0590015	drug
5591	C3667573	drug
5592	C0980091	drug
5593	C0014938	drug
5594	C2366367	drug
5595	C0785888	drug
5596	C0980064	drug
5597	C0976029	drug
5598	C0781310	drug
5599	C2918880	drug
5600	C0701889	drug
5601	C2726422	drug
5602	C1585093	drug
5603	C4324924	drug
5604	C3645266	drug
5605	C1445738	drug
5606	C1373636	drug
5607	C0073374	drug
5608	C0982863	drug
5609	C1164916	drug
5610	C0978638	drug
5611	C1274048	drug
5612	C0979941	drug
5613	C0981222	drug
5614	C0978318	drug
5615	C0771469	drug
5616	C0982852	drug
5617	C0070549	drug
5618	C0977136	drug
5619	C0976781	drug
5620	C1329015	drug
5621	C2362843	drug
5622	C1509241	drug
5623	C1098320	drug
5624	C4530588	drug
5625	C0975886	drug
5626	C0783136	drug
5627	C0980253	drug
5628	C1164981	drug
5629	C0784622	drug
5630	C2729515	drug
5631	C0979096	drug
5632	C0025576	drug
5633	C0692706	drug
5634	C2728170	drug
5635	C0977330	drug
5636	C0976788	drug
5637	C2353893	drug
5638	C0008196	drug
5639	C0976597	drug
5640	C0000665	drug
5641	C2962694	drug
5642	C0688918	drug
5643	C4048969	drug
5644	C3667609	drug
5645	C4271871	drug
5646	C3864338	drug
5647	C0090306	drug
5648	C2346190	drug
5649	C1999375	drug
5650	C0773700	drug
5651	C3853713	drug
5652	C0974170	drug
5653	C0689548	drug
5654	C0016368	drug
5655	C0666743	drug
5656	C0688366	drug
5657	C0981280	drug
5658	C4281905	drug
5659	C3858251	drug
5660	C3504769	drug
5661	C0976020	drug
5662	C0034417	drug
5663	C0689818	drug
5664	C0937408	drug
5665	C0703030	drug
5666	C1813539	drug
5667	C1329093	drug
5668	C0976485	drug
5669	C1967637	drug
5670	C4552027	drug
5671	C0687924	drug
5672	C0007554	drug
5673	C1965037	drug
5674	C4050815	drug
5675	C0981650	drug
5676	C0939803	drug
5677	C0770234	drug
5678	C0355587	drug
5679	C0977872	drug
5680	C0689942	drug
5681	C1168709	drug
5682	C0713844	drug
5683	C0982799	drug
5684	C0775251	drug
5685	C4051488	drug
5686	C1319694	drug
5687	C0786204	drug
5688	C0690284	drug
5689	C0304572	drug
5690	C2731853	drug
5691	C0981581	drug
5692	C1711787	drug
5693	C0975602	drug
5694	C1177074	drug
5695	C2343802	drug
5696	C3464681	drug
5697	C0536495	drug
5698	C0731536	drug
5699	C0689355	drug
5700	C0775886	drug
5701	C0976770	drug
5702	C0022322	drug
5703	C2731784	drug
5704	C1177098	drug
5705	C0687763	drug
5706	C2316497	drug
5707	C4080636	drug
5708	C0974244	drug
5709	C0691126	drug
5710	C2242276	drug
5711	C0778581	drug
5712	C0040869	drug
5713	C0772951	drug
5714	C0040018	drug
5715	C3153773	drug
5716	C0724517	drug
5717	C1996101	drug
5718	C1586483	drug
5719	C0453273	drug
5720	C0981943	drug
5721	C0979679	drug
5722	C2700707	drug
5723	C0066535	drug
5724	C0980812	drug
5725	C4049077	drug
5726	C4048241	drug
5727	C4048563	drug
5728	C2747204	drug
5729	C0024056	drug
5730	C4082897	drug
5731	C0975366	drug
5732	C1724048	drug
5733	C3818693	drug
5734	C0980757	drug
5735	C4048483	drug
5736	C3864343	drug
5737	C3536819	drug
5738	C0352787	drug
5739	C1950091	drug
5740	C0076110	drug
5741	C0048504	drug
5742	C0688044	drug
5743	C0774379	drug
5744	C0304594	drug
5745	C1576774	drug
5746	C0979806	drug
5747	C0543448	drug
5748	C3152971	drug
5749	C3163168	drug
5750	C4056562	drug
5751	C4018729	drug
5752	C3885614	drug
5753	C0981528	drug
5754	C0688878	drug
5755	C0980712	drug
5756	C0689635	drug
5757	C1178547	drug
5758	C0977090	drug
5759	C1965620	drug
5760	C0982312	drug
5761	C0874731	drug
5762	C0784226	drug
5763	C3536845	drug
5764	C1375039	drug
5765	C4027166	drug
5766	C0542711	drug
5767	C4530099	drug
5768	C1509489	drug
5769	C0979725	drug
5770	C4082965	drug
5771	C4048349	drug
5772	C4238096	drug
5773	C0973949	drug
5774	C0975119	drug
5775	C0772508	drug
5776	C2266932	drug
5777	C0051515	drug
5778	C0979216	drug
5779	C0978525	drug
5780	C2961329	drug
5781	C0993190	drug
5782	C1313386	drug
5783	C0771827	drug
5784	C0770669	drug
5785	C0688452	drug
5786	C1655503	drug
5787	C1169015	drug
5788	C0979031	drug
5789	C0981056	drug
5790	C1352266	drug
5791	C2740401	drug
5792	C4048718	drug
5793	C0689174	drug
5794	C1588648	drug
5795	C0690273	drug
5796	C0973905	drug
5797	C0249582	drug
5798	C0043491	drug
5799	C0975411	drug
5800	C1177906	drug
5801	C0978128	drug
5802	C0978129	drug
5803	C1621234	drug
5804	C2917458	drug
5805	C0024706	drug
5806	C2682141	drug
5807	C0690101	drug
5808	C0021747	drug
5809	C0977974	drug
5810	C0979217	drug
5811	C0981563	drug
5812	C0982363	drug
5813	C4048410	drug
5814	C0247138	drug
5815	C0982317	drug
5816	C3249117	drug
5817	C2955181	drug
5818	C0982249	drug
5819	C3642683	drug
5820	C0978974	drug
5821	C0102118	drug
5822	C4282275	drug
5823	C0872847	drug
5824	C0005100	drug
5825	C0691401	drug
5826	C3854973	drug
5827	C0981272	drug
5828	C1530072	drug
5829	C1532660	drug
5830	C3695461	drug
5831	C0041190	drug
5832	C0687890	drug
5833	C0976329	drug
5834	C3832934	drug
5835	C3892863	drug
5836	C1161614	drug
5837	C1635160	drug
5838	C0978368	drug
5839	C4058945	drug
5840	C0066411	drug
5841	C0979218	drug
5842	C1684405	drug
5843	C0358314	drug
5844	C0126174	drug
5845	C2709701	drug
5846	C1572282	drug
5847	C0979708	drug
5848	C1177126	drug
5849	C2979836	drug
5850	C0354540	drug
5851	C0976510	drug
5852	C1812839	drug
5853	C0690658	drug
5854	C0361697	drug
5855	C0690860	drug
5856	C0973923	drug
5857	C1816331	drug
5858	C0778281	drug
5859	C0980203	drug
5860	C0975406	drug
5861	C0991706	drug
5862	C0690479	drug
5863	C0077091	drug
5864	C1877848	drug
5865	C0064113	drug
5866	C4083117	drug
5867	C1095904	drug
5868	C1628297	drug
5869	C0977065	drug
5870	C0061347	drug
5871	C0600311	drug
5872	C0031469	drug
5873	C0071097	drug
5874	C0976112	drug
5875	C1164681	drug
5876	C0776411	drug
5877	C0692562	drug
5878	C0006699	drug
5879	C4048347	drug
5880	C0979476	drug
5881	C0982805	drug
5882	C0018318	drug
5883	C4283096	drug
5884	C0098735	drug
5885	C0979429	drug
5886	C4306497	drug
5887	C0974731	drug
5888	C3160526	drug
5889	C0937507	drug
5890	C0700457	drug
5891	C0700532	drug
5892	C1177306	drug
5893	C0973930	drug
5894	C0025887	drug
5895	C0789342	drug
5896	C0980022	drug
5897	C3192989	drug
5898	C4048737	drug
5899	C1814027	drug
5900	C1572574	drug
5901	C0919352	drug
5902	C0690038	drug
5903	C0982910	drug
5904	C0785925	drug
5905	C0978720	drug
5906	C0975755	drug
5907	C0975181	drug
5908	C0066522	drug
5909	C3812152	drug
5910	C0977740	drug
5911	C3189612	drug
5912	C0689155	drug
5913	C0001443	drug
5914	C3495122	drug
5915	C3536907	drug
5916	C4048608	drug
5917	C0546857	drug
5918	C0973825	drug
5919	C0982405	drug
5920	C0689515	drug
5921	C3153376	drug
5922	C0976767	drug
5923	C0980169	drug
5924	C4048425	drug
5925	C0772994	drug
5926	C0712074	drug
5927	C3714821	drug
5928	C1995606	drug
5929	C0692541	drug
5930	C0036579	drug
5931	C0037521	drug
5932	C2719464	drug
5933	C0978890	drug
5934	C0702669	drug
5935	C2713074	drug
5936	C4033640	drug
5937	C0689110	drug
5938	C0013615	drug
5939	C3847981	drug
5940	C1377179	drug
5941	C1533643	drug
5942	C0690132	drug
5943	C0785724	drug
5944	C0025241	drug
5945	C0712685	drug
5946	C0982904	drug
5947	C0975463	drug
5948	C1329045	drug
5949	C0980889	drug
5950	C0008846	drug
5951	C0981779	drug
5952	C0981253	drug
5953	C0978702	drug
5954	C2317236	drug
5955	C0703023	drug
5956	C1530889	drug
5957	C0975437	drug
5958	C0689339	drug
5959	C0690120	drug
5960	C3692492	drug
5961	C0979115	drug
5962	C3883334	drug
5963	C3888051	drug
5964	C4522419	drug
5965	C3530465	drug
5966	C0074391	drug
5967	C2710874	drug
5968	C4276092	drug
5969	C0979663	drug
5970	C1313616	drug
5971	C2946292	drug
5972	C2949330	drug
5973	C0704310	drug
5974	C1341010	drug
5975	C0979790	drug
5976	C4026040	drug
5977	C0783304	drug
5978	C2606556	drug
5979	C2608996	drug
5980	C0007332	drug
5981	C0980546	drug
5982	C0982326	drug
5983	C4082887	drug
5984	C0974857	drug
5985	C0994397	drug
5986	C0980338	drug
5987	C1319707	drug
5988	C0795650	drug
5989	C0981115	drug
5990	C0704671	drug
5991	C0980005	drug
5992	C0979270	drug
5993	C3464065	drug
5994	C0022177	drug
5995	C3853752	drug
5996	C0059610	drug
5997	C0978420	drug
5998	C0981369	drug
5999	C3162605	drug
6000	C0179116	drug
6001	C0976092	drug
6002	C3888160	drug
6003	C0980561	drug
6004	C0976775	drug
6005	C0774481	drug
6006	C0978480	drug
6007	C0982177	drug
6008	C0982877	drug
6009	C0977398	drug
6010	C0031955	drug
6011	C1612954	drug
6012	C0782173	drug
6013	C0006938	drug
6014	C3888420	drug
6015	C0974999	drug
6016	C0979315	drug
6017	C0543495	drug
6018	C1145759	drug
6019	C0292818	drug
6020	C0023586	drug
6021	C0689474	drug
6022	C1165011	drug
6023	C0144004	drug
6024	C0781316	drug
6025	C0689729	drug
6026	C3651798	drug
6027	C0688698	drug
6028	C0001714	drug
6029	C0980580	drug
6030	C3887736	drug
6031	C0977007	drug
6032	C4238106	drug
6033	C0938734	drug
6034	C1141019	drug
6035	C1361672	drug
6036	C0282388	drug
6037	C3892930	drug
6038	C0304426	drug
6039	C0775279	drug
6040	C0981609	drug
6041	C3667863	drug
6042	C0052761	drug
6043	C0982313	drug
6044	C0078373	drug
6045	C0972391	drug
6046	C0055900	drug
6047	C1576494	drug
6048	C1165062	drug
6049	C0225326	drug
6050	C0784200	drug
6051	C0035527	drug
6052	C3652417	drug
6053	C0974825	drug
6054	C0688304	drug
6055	C0978210	drug
6056	C0034272	drug
6057	C0978362	drug
6058	C0014708	drug
6059	C2719626	drug
6060	C0071330	drug
6061	C4282244	drug
6062	C0070525	drug
6063	C0020223	drug
6064	C2341623	drug
6065	C0975675	drug
6066	C0071751	drug
6067	C0282399	drug
6068	C4083294	drug
6069	C1341011	drug
6070	C1168708	drug
6071	C1949328	drug
6072	C0242293	drug
6073	C0977802	drug
6074	C0981659	drug
6075	C0982435	drug
6076	C1572088	drug
6077	C1168685	drug
6078	C0060135	drug
6079	C1532473	drug
6080	C0979377	drug
6081	C0980964	drug
6082	C0981371	drug
6083	C0148932	drug
6084	C0978999	drug
6085	C1586304	drug
6086	C0977487	drug
6087	C0011689	drug
6088	C0011795	drug
6089	C4521146	drug
6090	C0000608	drug
6091	C0976114	drug
6092	C0687773	drug
6093	C3668918	drug
6094	C0980851	drug
6095	C1660030	drug
6096	C3667604	drug
6097	C0974436	drug
6098	C2350866	drug
6099	C0978601	drug
6100	C0982831	drug
6101	C0691144	drug
6102	C0688340	drug
6103	C0689565	drug
6104	C0981289	drug
6105	C4282054	drug
6106	C2719771	drug
6107	C2947919	drug
6108	C1272464	drug
6109	C1144403	drug
6110	C3254938	drug
6111	C0981940	drug
6112	C0976014	drug
6113	C0979359	drug
6114	C1572550	drug
6115	C0709798	drug
6116	C0974923	drug
6117	C0015021	drug
6118	C0689158	drug
6119	C0700444	drug
6120	C0064582	drug
6121	C1813964	drug
6122	C0030054	drug
6123	C0301556	drug
6124	C4238297	drug
